pid,category,kld
1611.08056,SY,5.820016318041892
1610.07365,AI,3.8244233831296697
1308.5434,IT,7.987981950449505
1201.1062,IT,4.79815764965708
1708.00146,LG,7.038633730344644
1907.04092,LG,5.387311680764254
1009.1373,CG,5.3951418992749804
1210.2094,PL,6.856314765895077
1411.7925,IT,3.67375336261069
1507.05454,PL,5.215899188928366
1811.08918,DS,5.661566000200893
1607.00096,CR,5.976381091503591
1802.00509,CV,3.2153551202859325
1306.2548,FL,5.900291458133144
1905.07559,DS,6.493034053561584
1805.12317,LG,3.5695642105473273
1706.05626,SY,5.685650027346599
1801.04504,IT,7.750422901205709
1609.08345,HC,5.705937486257006
1510.01446,CR,8.820530375329232
1706.04898,IT,8.211331060688082
1810.11780,CV,3.4125671742079127
1708.06899,LG,4.060178731836835
1605.03768,IT,6.123270138592477
1709.09443,CL,4.129958119824249
1611.04500,NE,2.554364815892481
1906.02059,CL,5.388190842071974
0712.1359,LO,6.55333837443098
1104.1724,CR,4.523378707433971
1707.07539,LG,4.452853331357061
cs9809027,CL,5.298338955417077
1611.03410,PL,5.005936763980188
1110.0560,IT,5.895170607633923
1407.1546,CR,4.27979750498716
cs0105028,CR,5.031302074044644
1609.07450,DS,5.062312512243113
1812.00555,AI,5.386073343288065
1705.04990,AR,3.3241631385689736
1907.07795,DM,7.388803584569944
0912.0572,CV,3.8540621112526114
1610.05246,LG,3.0312753720067995
1101.5617,GT,6.85996879484406
1905.09381,LO,6.118185987042077
1602.04503,PL,3.5567315361840723
1803.07789,MM,4.7979867333411255
1508.03893,SE,6.740715975994468
1208.1594,LO,5.333292131035641
1603.08648,PL,4.609456174272511
1904.12059,DC,3.3180834843617997
1612.04732,CL,2.6208196130780994
1705.02224,CV,5.822431343800338
1811.07861,ET,4.400249023524724
1708.02215,CV,3.9814220664543716
1008.1140,IT,6.743001671593789
math0703656,CR,6.631329886709683
1901.03426,SI,3.1518025231179925
1705.02198,SI,3.9937168672934096
1512.04303,DS,5.112537726898621
1605.07577,LO,4.735879335318458
1702.01793,IT,4.973478803049532
1107.5329,DM,6.6789478554753
1811.12713,SE,5.9003735445140135
1707.00497,MA,4.878808608574694
1604.06787,AI,5.315202978654672
1810.05774,NI,6.637838282669437
1311.4082,CV,3.935414077033501
1703.01585,SY,5.125631988241589
1301.2427,NI,6.003651396537119
1207.3807,DS,4.597575214796117
1905.08831,LG,6.21531889924709
1510.08893,MM,4.875107781434205
1905.13435,LG,5.427245393362935
1707.09696,IT,7.249860718091017
1901.04856,HC,6.655800069537843
1702.00942,IT,5.118275010979175
0903.1450,GT,3.740995030735472
1809.07998,ET,7.334521451792804
1805.06571,IT,6.944705876886264
1503.02516,GT,3.580227256221323
1302.6683,SY,4.904493305875882
1904.07994,CL,4.748419113181993
1310.4418,DM,5.449173871623331
cmp-lg9505009,CL,5.468673880885116
1907.08769,CV,7.438893423503275
1503.00233,SI,5.423801169063543
1712.09617,CC,5.895202534235051
1808.02240,IT,4.821394376888995
1407.7405,IT,5.21867072282798
cs0508040,IT,5.490666508497966
1703.01513,CV,4.017750584315175
1312.2094,SI,4.0821132637948745
1901.08623,LG,4.027044864462118
1305.6256,DL,4.194305716727942
0705.3561,AI,6.759147141653654
1502.03493,NI,6.854354080385086
1607.02060,SI,4.069288327346442
1906.06114,CV,7.8563053234812354
1105.4394,SE,5.263425674637417
1704.08028,CV,6.461703109829376
1902.02399,NE,3.7837594005219484
1403.0873,DM,4.676785123873479
1304.1000,DM,5.735702293414046
1803.11550,CV,6.272598065113998
1508.04210,LG,4.9364676494942
1805.09590,CL,2.698000585446605
1906.04509,LG,2.8425239292987894
1612.05153,SD,3.982092473613898
1811.08306,IT,6.216400281013681
1701.08891,IT,8.493159655720907
1808.05738,IT,6.763860835298793
1610.02385,RO,6.161083264144426
1311.6887,CV,5.343124457697535
1612.07540,DM,6.5812868426966435
1508.02341,IT,6.399128748597378
1803.10371,LG,5.2255281393930915
1701.04873,IT,5.300826174189295
1407.1482,DM,8.041635375824233
1407.2417,IT,5.4646299594587795
1707.08919,CR,5.365954609862346
1903.02591,CL,6.09989235562571
1405.5607,FL,4.511238294708942
1805.07776,IT,5.511077031902908
1208.5317,FL,7.414490914595837
1008.5015,CR,6.997062830603718
1609.07152,LG,3.904171073508114
1512.02033,LG,6.449532463302931
1510.08883,IT,5.698186909617148
1806.04599,CV,5.721274110822369
0909.4011,DM,5.959017263602276
1901.08211,CV,5.7381209467038765
1208.2429,SY,6.265266327072125
1109.0318,IT,5.371863002725258
1507.03683,CY,3.2197975349550334
1604.03246,NI,8.500206387932893
1808.09987,DS,6.123219783298603
1704.03969,LG,6.029898140381626
1311.3630,SE,4.279737844224689
1505.00080,IT,6.698139561747372
cs0307007,DC,5.076022302223263
1207.4914,CY,5.801105227119599
1212.2278,CV,5.7064062453233975
1808.08763,LG,4.013761688814228
1509.06530,SI,3.582438908479878
1101.0287,IT,5.1281381239829935
1303.6163,LG,4.682406028192435
1309.1700,GT,4.267971659834956
1704.04610,CV,6.971760711278426
1602.02030,MM,5.454675403804593
1710.04002,FL,5.966139955796893
1202.0549,CV,5.114531513032828
1906.06021,IT,6.1995167107420635
1901.05839,DM,5.38691372566112
1705.00677,DC,6.394022583674512
1110.3264,IT,5.729416692772867
1210.0074,AI,7.6112315180659165
1409.3208,CC,5.187385517324598
1506.08354,SI,6.1608094033650955
1205.0131,DM,6.022996826113216
1111.5979,CC,7.211624397738607
1311.4468,SY,5.688608558069969
1703.08144,SD,5.865462232806841
1704.01154,IT,3.7624007423270767
1110.5045,IT,5.2339988714624
1405.4596,SC,5.867896695304247
1701.06852,AI,7.1168490700165
1411.4763,IT,5.869136020573615
1604.02325,DM,3.696774032658411
1305.1495,CV,3.5785372021810105
1702.00254,CV,5.933381518698221
1303.1749,CV,4.811897349580911
1903.11538,IT,4.870296878971391
1905.01281,LG,6.96942241916934
1409.5340,AI,4.630244626136784
1502.04032,IR,2.9505826763276333
1702.04942,PF,4.186289799182803
1712.08886,CR,7.2857908562583455
1108.5609,PL,5.367785030366988
1906.09802,RO,4.9689071419957145
1903.00362,CV,5.733344018591553
1705.02123,SY,4.747379155329031
1110.4428,DS,5.5360571674757315
0908.4325,CR,5.2874612640373675
1311.5599,LG,5.543470501748466
1408.1750,IT,5.083198361507848
1612.05082,LG,3.316029053660265
1303.7397,CR,6.4354236483033835
1907.10890,DC,8.056186448480346
1802.09488,DB,4.310346891250344
1506.00165,LG,4.9173987253311235
0910.2285,NI,6.012721532777896
1907.01688,CR,5.286069675605721
1802.04951,IT,5.701196595495454
1311.2234,LG,4.648094388597109
1707.05440,CG,4.43261465581387
1807.04065,NE,3.1746355830801285
1609.00951,IT,5.290803234043357
1907.08811,NA,5.106007178769818
1501.03551,CG,4.53985217542118
1607.04149,DS,8.012496853146482
1503.01056,IT,7.292705852233557
1510.00143,CV,6.900075338966855
1207.6991,IT,5.695771214769758
1907.02831,NA,7.027506561469058
1312.4398,DM,5.533271174960766
1903.00155,RO,3.6279888551442054
0907.2759,MA,5.030407888058029
1804.02745,CV,3.400048748674046
1312.4569,NE,4.672111830397369
1810.12027,IR,5.702000807929681
1510.06054,SI,6.87718853949268
1603.05631,CV,5.152156365580564
1710.03422,SY,5.67022667808623
1703.04081,CL,4.526770634987567
cs0406010,DM,4.295829440153524
1211.1599,CE,4.3697254497004065
1711.09163,LG,4.6734795436338565
1607.08040,CV,3.9882194290035646
0905.3267,GT,4.061819683735715
1708.05237,CV,4.988853608552174
1207.0362,IT,8.030966913178341
1208.5580,CR,6.1115779459592465
1704.02378,LG,5.882073551749009
1607.01102,GR,4.102726688862688
1903.02850,LG,3.9864569696153964
1401.0778,SI,4.063840562727517
1309.1051,DM,4.761512093733171
1502.06820,NI,6.504428974015017
1810.11536,LG,7.587035360437552
1303.6785,DS,6.116253801165731
1307.6285,IT,7.977750256792788
1901.00363,CV,5.591082926441157
1906.01543,CL,3.9115865909590775
cs0701086,IT,4.128235474164316
1308.6007,CC,4.774314089399366
1802.08683,CG,3.565129638117191
1305.4544,CV,7.36337047363512
1606.01274,FL,6.364668051574162
1510.06095,IT,7.044798064477475
1604.01925,CC,7.105878546435073
1107.1580,SY,5.055762992750557
1103.3949,AI,7.661512706189544
cs0306063,DC,6.640096938604246
1511.07361,LG,6.022777862658675
1109.1808,DL,3.695812314781851
1704.01880,CV,4.662195039458236
1608.00656,DC,5.635690467241024
1503.05171,SE,3.928029480811257
1905.06723,LG,5.9096312579564305
1805.05467,CY,7.368411009077385
1604.05525,CL,5.962835549085708
1408.1017,CC,5.703779609662051
1810.12196,CL,5.850923000756467
1705.02677,IT,4.199001108921398
1607.08064,NE,4.356310926348472
1312.1243,SY,5.475049566620584
1504.00629,IT,4.9699784528445505
1902.03093,LG,3.6296826094787615
1812.11404,CR,5.081480877805187
1612.00653,LG,4.227965704108945
1201.5838,IT,8.877198567648511
1804.06210,RO,3.1592227778430253
0912.1803,DL,2.4331404650156077
1810.03986,CV,5.849114732025245
1709.05477,IT,4.763865985240895
1001.0107,IT,6.040681492885221
1906.05422,DS,2.729304080950432
1602.00860,CR,6.388751550102288
1407.6965,NI,4.2151106525574065
1811.12254,CL,4.951915719054791
1810.04576,CY,6.361396753064843
1803.10837,LG,3.789857601875819
1603.07442,CV,6.2035850136315105
1504.03711,CR,6.187574327515181
1406.1695,SI,5.176095246800674
1105.5298,DM,5.449726122917394
1810.10293,AI,4.967166280794165
1704.03098,PL,5.534316515778099
1709.04940,SY,6.004978617391422
1706.02054,CV,4.894105035032268
1011.6224,LG,4.676431554449156
1612.01263,LO,6.69348287675807
1902.10198,GT,6.031365543671089
1408.4849,CE,6.970320366411489
1703.02201,CR,5.226287871670689
1811.12354,LG,6.275714645880443
1511.02960,DC,5.866299566769503
1006.5271,IT,6.027975652392579
1610.01926,DM,6.224655551683959
1704.05712,AI,5.529686281145957
1308.3136,NE,3.0539964437096736
1505.00672,LO,6.298775842277001
1705.00400,SY,5.7851145502505315
1702.06914,LG,4.529236506274682
1207.3385,IT,7.385790501972617
1501.03771,CV,4.702962927594151
1802.03701,CL,3.402237011433742
1611.08096,CL,5.482064886084263
1704.04929,NI,6.282981474171539
1402.5881,IT,6.1116817551246605
1707.02568,LG,4.372147234374793
1701.04651,IT,6.09178972941693
1704.02567,CV,3.996337794798342
1404.0665,LO,5.200069664919331
1312.0146,IT,7.512967511735366
1203.2990,AI,3.3989407307804336
1108.3736,LO,8.002383235387907
1906.01794,CL,5.8999836318961885
1711.05400,SY,5.303372586424977
1602.06667,SY,4.711129718009616
1801.08997,HC,6.080412562697265
1706.09236,LO,8.494394873194679
1405.2760,NI,6.3418843410113706
1005.5630,DC,5.608610263049655
1507.03194,LG,4.9796999468210075
1602.02261,AI,4.719861422855778
1510.01648,CV,5.444772914178083
1310.7114,CV,4.398813918119566
1809.00357,CL,6.332884654738422
1601.04314,GT,5.126260673307193
1709.06663,SD,3.938928277323403
1006.0405,DS,6.126027421787048
1011.4810,NA,6.534245674620299
1611.05597,IT,8.132636979958924
1802.05330,RO,5.209325620717054
1802.02216,CV,4.755316280678608
1706.06549,IT,3.6479991616266227
1810.09092,LG,6.923982399574044
1404.5513,DM,4.192221248185904
1906.00513,CL,5.675944160126309
1103.2648,GT,7.448495453952153
1701.04433,DM,4.387545288752647
cs0409045,LO,5.178766547863744
1504.08168,LG,3.4347503858710944
1509.02471,LO,7.629515187785284
1506.01644,IT,6.768180446063918
1306.2859,SD,4.457269451575393
1907.00824,SD,4.449776343738318
1102.3813,DS,6.8754388832691715
1905.12854,DS,6.904386658898049
1510.02775,CE,6.862334371972094
1201.6271,IT,6.210342736262354
1110.1628,SE,6.752602128228561
1804.05539,SE,4.356526421474307
1502.02484,LO,5.400883418171531
0806.1749,LO,8.107305741567798
1208.0385,CV,2.3275824897657382
1711.09886,MS,4.526152132457232
1106.0120,DM,5.4316288828234995
cs0512060,DC,5.462137732558874
1602.09052,DM,7.550005653145438
1901.09892,LG,5.610161086930537
1310.3248,IT,8.734501464043374
1411.3908,NI,4.843713621596951
1905.13549,CV,4.075205882625051
cs9810010,PL,8.088602327599732
1106.4184,CR,3.861441178454362
1906.03169,LG,4.441522251977815
1407.6174,CV,5.449691758871992
1706.05309,IT,6.505857052027458
1401.3566,IT,7.330853092242643
1704.06684,NE,6.156843955039035
1509.08324,SC,7.735827309220584
1901.02712,DC,4.421602196459752
1606.08063,CY,4.577984798666408
1605.00462,IT,7.13911548007449
1907.06972,SY,7.044816817675469
1410.0745,CV,4.8217070138290765
1208.1969,CY,4.087935769082646
1806.08114,CE,8.03061680636476
1304.0539,GT,7.274522165615092
1706.03146,AI,8.157702349526886
1904.05304,CV,6.801594962883106
1009.3468,NI,7.347718296954311
1303.5148,LG,5.1576718025316035
1907.05772,LG,3.30289060928961
1811.06832,NI,4.156239234770153
1607.06153,CL,5.704694767455392
1601.02460,IT,7.800548063669973
1509.07577,LG,4.765617829096413
0712.3829,DS,5.674461957656272
1808.07175,CR,4.2180844356375395
cs0605064,CC,6.9730284886549905
1812.08731,DS,4.894465896024755
1406.1310,LO,5.204070441761435
1212.3799,IT,6.165765595699431
1810.11378,LG,5.458097966054425
1401.4840,DB,4.791913449470164
1210.1708,GT,4.899687543369699
1906.00535,LG,4.686811939269395
1508.06615,NE,4.421295134788826
1404.0855,SE,7.206764262260143
1803.01112,CY,5.243447883266662
1307.2965,CV,4.863820380898653
cs0002015,AI,7.033884219347602
1712.02512,LG,5.049442961263113
0812.4952,LG,5.691086971461583
1102.5482,IT,6.482875038799305
1510.03162,IT,7.56915920090677
1906.08085,SE,5.301433267910904
1707.09099,CV,5.583068475215589
1211.2008,IT,6.894228258228669
1906.09445,CL,7.604301834381251
1907.10465,CV,3.91260933010203
1008.5196,IT,7.056010264758057
1609.01479,DC,4.496089808924647
1201.4139,CV,6.343752454585636
1406.4799,DS,5.21206972961405
1511.04985,NI,4.368478726270895
1707.07792,CL,5.710946466977405
1810.09965,LG,3.08472406250125
1607.01048,IT,5.815729657724382
1801.07372,CV,3.871062489114512
1905.13348,DC,5.106770921881222
1603.07475,CV,5.3519204006695
1905.09744,CE,7.340556888144488
1311.4431,IT,5.91781946785478
1803.09926,CV,5.125787711262015
1710.02265,CR,5.2010127087940266
1209.4297,DC,5.284462430710639
1312.3836,DS,5.642534581853894
1006.3128,IT,7.546873716738522
1711.06828,CV,5.220522702519377
1705.09600,DS,6.6885169320071745
1812.09430,SI,5.480508190120264
1601.00396,CV,3.1664929153983383
1612.06129,CV,4.598936024326724
1404.0138,LG,5.537287144626133
1810.00530,CV,4.968061139805257
1002.1005,SE,7.121071007705018
1903.07045,LG,4.6220337283261905
1906.09047,NE,6.546432234180664
1711.00002,CV,3.591877158355001
1804.00090,CV,7.186506843884926
1508.05608,LG,5.536028672345456
1306.6281,CV,5.7768279762058965
1805.09145,AI,4.301635629109372
1808.07270,AI,4.9442854864892825
1312.1146,AI,3.8555706837609156
1604.06915,LG,3.9042534762383108
1109.2347,AI,5.318440604779869
1812.06596,SI,5.0832163685184
1810.10086,SY,5.645522732975015
1902.02610,SE,6.6367989868619786
1701.02141,MM,7.264538232834259
cs0503076,CV,7.346629164923126
1806.07590,IT,7.769907267199437
1701.02010,IT,5.20878367126706
1802.04719,DM,6.499745805112963
0711.2058,AI,2.9077662392437786
1510.04825,HC,5.408758121570188
1802.03948,MS,4.666192705160326
1806.04900,LG,4.447199460828637
1304.5821,IT,5.92109094405374
1905.05417,CE,6.952791868386331
1709.08114,IT,6.045432244372957
1805.09042,AI,3.9965771933262677
1907.03511,RO,4.163831940878873
1711.04915,LG,4.086210347667067
1809.00503,LO,3.6078445328015265
1806.04457,DS,6.254374481362886
1112.1336,DC,7.810942072551451
1611.03129,DM,5.981260588304717
1509.04200,SY,3.9937079865496643
1608.00788,IR,3.4107347602425153
1801.07317,CC,5.1947869399912285
1204.0987,CR,6.33799466721664
1902.11041,SY,4.966252481383525
1512.00880,AI,5.113343654724461
1103.1249,SI,4.342838815670646
1807.02876,LG,4.1067364782563525
1811.08778,IT,5.699707640571904
1607.00431,FL,7.428009857904255
1906.08025,NI,5.175079263158662
1307.4910,FL,4.569538920766864
0709.3461,NE,4.288073968383985
1902.05690,LG,4.272207862004699
0801.0340,IT,7.3130233947669065
1808.08802,CV,5.349854437204449
1901.08469,LG,5.281358556535694
1804.05409,MA,3.658380433009861
1905.08838,LG,5.692918145894934
1812.07868,RO,6.438499158022197
1711.09377,GR,5.115393765640583
1307.3544,GT,5.346671265468228
1407.5104,CV,3.4120808684040558
1210.5840,LG,5.030001069070554
1602.06229,CR,5.003607547146271
1812.11177,CG,5.115917712976969
1409.3174,PL,4.912645457575461
1707.02709,MM,4.092333303086226
1703.00981,CV,4.218481811683453
1810.04329,DC,5.138750943780785
1611.02836,NI,7.476521476184701
1710.05149,IT,5.633556758167304
1903.06785,CG,4.132852432227077
0907.1256,CR,5.445231293129452
1107.4164,AI,4.822073232824923
1201.4793,IT,8.08670987573137
cs0312040,AI,3.8728027331568144
1306.5998,NE,4.532190025085905
1311.6249,SE,3.948635598914051
1704.02373,SD,6.023621797751204
cs0507047,NI,4.640917554426437
1812.09905,CY,6.55052247153143
1501.03307,PF,5.980121009390376
1212.4334,NI,6.679935308118481
1105.0257,SI,5.360436021270967
1602.07542,CV,4.451247443019235
1404.3439,LG,5.314094004993115
1710.02121,RO,5.978028324269833
1308.5620,CG,5.5588401977782445
1901.01151,CV,4.242202535403166
1905.11159,CV,5.018509705299573
1803.03420,CV,4.299297523633729
1811.08056,LG,2.9262226718178983
1601.00834,NI,6.3248501735960705
1411.2749,DL,5.312180549272021
1510.02682,CC,5.533034502455458
0911.1619,GT,6.345212112361237
1001.4457,DM,6.824711327845636
1504.01090,IT,6.611387856180235
0803.3816,IT,7.376606761341783
1809.02652,LG,4.686060113590696
1705.00359,DL,4.115496348742955
1609.09544,LG,5.299732226342576
1906.07766,IT,5.065436007573294
1812.07122,GR,7.844570111546923
math0502172,SC,6.099422232179387
1806.09689,SY,5.1912051675594855
1711.07784,AI,3.6455686128552736
1702.05555,CV,4.9917696682072155
1404.7325,DS,7.275478113921179
1903.12466,SY,3.209435590150723
1706.07350,SE,4.112434593984512
1202.5337,DM,5.628249386367399
0907.3574,IT,4.750750142881958
1803.06334,DM,6.0289673343239265
1902.01007,CL,5.953920421372406
1506.06813,DM,7.49603620346579
1812.10569,IT,5.2559830110065935
1412.7626,CV,5.21140360746367
1811.08511,LG,3.951610831706559
1907.07827,DM,6.248470251903027
1602.06498,SY,5.71827048324966
1808.08006,IT,7.2872130640209285
0805.0034,IT,6.997519241813997
1509.02308,DC,5.317021213904575
1906.09686,LG,5.6562940414201
1812.06480,LO,8.552258180759468
1901.10609,RO,4.26754582324579
1112.0416,DC,5.5356354741073375
cond-mat0104066,CL,3.81190700557824
1709.09077,HC,4.871804395974013
1510.01419,NI,6.178354426665931
1711.08421,DS,4.899486279544778
1709.06255,IT,5.927091360193397
cs9907040,CC,6.4536105858248325
1407.2971,MM,4.4610926415504775
1312.1482,IT,8.164378203889397
1903.01229,MA,4.295928621567714
1706.07905,CL,5.446297887559172
0810.3851,CV,3.4634172738030515
1602.04805,LG,3.9937296828485107
1809.07502,SY,5.879684425697333
1709.03815,CL,4.022763150921963
1509.02447,SY,3.5914372282050038
1107.1563,IT,6.919143886177116
1711.10515,CV,3.9850026266303606
1410.3656,IT,6.234484073433586
cs0610029,DB,5.77243651146904
1703.04080,GL,5.489302017739829
1306.0196,SI,5.4383905009155535
1203.6459,SE,6.728864932170796
1512.08554,CC,5.653376303425657
1609.09413,SI,4.233309167371195
1806.01879,LG,5.458994481880482
1702.08231,CV,2.4417441683897905
1410.2121,SI,6.5366849557095446
1611.08853,IT,5.807050571386797
1502.04771,LO,6.764268931197343
1304.5892,AI,6.337963266619123
1503.00149,SI,6.144240237495221
1707.01278,GT,7.014355216629829
1107.3614,IT,3.5974328809942415
1608.08063,LG,5.3930455147322665
1904.13030,RO,4.943493457868814
1105.3435,CG,5.407673319326141
1808.04794,LG,4.958809799466396
1407.5719,NE,3.3735202630601338
1701.06382,AR,5.4146338341805365
1807.02974,CL,5.610008176439956
1805.09687,DC,3.8272939034306472
1508.04731,DC,6.084408252527722
1312.5921,LG,5.30351444128321
1402.3281,DS,7.156381419251801
1504.03440,DB,4.335157828001079
1810.05724,CV,4.947593674093859
1611.04394,NI,8.52856343487235
1801.08702,LG,4.38499435622119
1907.04022,NA,4.782279045787101
1611.05359,DS,7.234192720671518
1510.05477,LG,4.483805705987012
1501.03246,CG,4.821899097181797
1703.03424,SI,4.76972560838175
1812.09413,CG,5.338333241086985
1712.08113,IT,5.2718227138098674
1507.04935,MA,5.710936037266348
0802.3430,IT,6.589661488082475
1703.09876,CE,5.503232069127531
0901.1563,DS,7.242709598627789
1411.3169,CV,5.878866525301114
1901.01911,CL,7.037892772023274
1612.01340,CL,4.366905917201773
1401.5347,LO,4.847349996063162
1101.3929,IT,7.085491231513368
1702.07393,RO,6.78483441541945
1608.00187,CV,6.319591040471885
cs0506061,LO,4.495623124914252
1906.04944,CV,4.9597872069677065
1009.2322,DS,6.946881021567677
1404.7623,DM,6.9360940635698665
1811.12013,CV,4.842954788213888
1904.09969,CR,5.548362042554625
1711.05174,LG,3.567872280002449
1709.05505,SY,7.237358140021283
1902.10197,LG,5.933669494973305
1406.6425,CV,7.228444769538805
1403.6689,LO,6.753300739064973
1803.04349,CL,2.9192165214032113
1206.0108,SI,4.3940894067167635
1605.04553,CL,6.631319307023604
1608.05143,CV,7.104460139112636
1312.7445,SY,4.848892212666977
1902.04444,CR,5.042696707037678
1711.05170,CL,9.86004323708028
1304.2263,IT,7.426114913103817
1504.06654,CL,5.3635076850073276
1212.0052,FL,7.708276548972715
1606.05409,CL,4.264564746411891
1406.6829,CY,5.285372401931022
1601.06180,LG,4.140593774840861
1707.03899,RO,5.940349955237347
1808.03873,LG,5.821352910473577
math0702116,CE,7.966651067544671
1511.01696,DM,3.9030859032672276
1810.06637,RO,5.223503500933967
1611.01335,IT,6.156115077757539
1609.04628,CL,6.141504485200388
1905.01263,IR,5.192779684175042
1903.03176,LG,7.041135493583355
1808.02680,FL,4.361283184668759
1806.07247,CV,3.97679470938933
1602.01906,IT,2.315440717689872
1205.1556,CG,5.878906461645029
1806.11526,SI,5.7625990036869865
0911.4863,LG,7.016728825976882
1701.04528,SI,6.202398195396973
1905.12648,LG,7.6587007543395424
1701.06134,DS,6.3992570676872775
1407.3845,PL,5.56223393078401
1003.4719,LO,5.035412101563925
1404.0969,IT,6.034430699220423
1712.04616,CV,5.8810737900386
1507.03549,DS,3.10386074465993
1907.03999,SC,4.89509783594755
1408.0196,IT,4.219712914380675
1709.08318,GT,5.7205470587955825
1606.06476,NI,4.568067508903408
1510.01574,FL,6.232921043647087
1809.07269,RO,5.199517403204779
1108.1066,SY,7.432765141964893
1312.5830,SI,5.264965503849292
1707.00318,RO,3.6903520632189615
1608.04633,CR,4.243152644989721
1712.00764,IT,7.878428955612056
1402.4678,CL,3.8914009252141675
cs9905015,LG,6.574019002753183
1306.5204,SI,2.7049769527317102
1704.08445,DS,4.115269525696222
1105.6314,AI,5.55103094071864
1606.01148,LO,4.111237630572507
1901.02866,CR,5.298764412578587
1501.01829,IT,4.71890176114456
1804.00846,AI,4.62137694352486
1903.03128,IT,7.494531056840911
1712.07512,CY,3.8573653203062603
1605.04636,RO,6.026521088136149
1707.07218,NI,2.4275314251414053
1409.2465,CV,4.857131582890839
1607.07753,SY,6.879152461351831
1505.02324,LG,5.246490813415625
1407.1933,AI,5.043401179099364
1603.05191,LG,6.260459314043069
1211.5107,CG,7.474532862810946
0812.0743,LG,5.176178357178492
1802.10264,RO,3.891468382074456
1112.1314,IT,5.189519026689862
1507.02119,DS,6.4219923476100895
0909.4446,AI,6.855710556309899
1710.10091,DS,4.396025033518638
1507.00598,IT,4.048823786109502
1811.11053,CV,6.930892610093681
1706.08550,GT,4.9452913039335336
1903.04233,LG,4.538752756075432
1906.12284,CL,4.732082816838019
0908.4005,NI,3.6386602692357513
1802.08478,NE,3.849155980293573
cs0009001,LG,2.79122314924807
1403.7058,DS,6.740120039264954
1610.02306,CV,5.620540559763008
1403.8091,DM,6.7326072730005135
1406.2010,NA,5.307248482252379
1607.03202,SI,5.101974328496159
1802.07665,IT,8.697927696958281
1802.02954,IT,6.953705015112962
1801.05802,CY,7.164677398881531
1810.07309,SD,7.735726206920884
1203.5181,LG,5.203583923589009
1501.03069,CV,4.2566037338862275
1705.07285,NA,4.587198978689252
1802.07090,DS,7.623624354505129
1907.00168,CL,6.46082522831801
0803.0146,CV,6.4084054800204
1312.3182,DM,7.268078304700247
1812.00551,MM,5.4539300486975995
1709.01350,NI,5.868850991698693
1805.08588,MA,5.098580698499221
1812.09926,AI,4.77687936310103
cs0207095,LO,7.6158008678003375
cs0603016,SE,5.870179119087189
1807.03140,NA,4.801932664765906
1709.03675,CV,7.392469021507335
cs0504026,DS,4.959846575047123
1511.08418,CV,4.299393138120485
1902.09537,IT,7.782550519715404
1708.05493,CV,5.789016365209364
1806.01602,IT,7.784923518077512
1404.4400,IT,7.017014692456235
1906.00127,LG,4.929569315774846
1803.05380,CC,4.855094878113819
1705.01759,CV,6.4046460199325885
1409.4327,CV,6.674212208751429
1401.7745,SY,5.074891212899436
1807.02908,CV,5.787917264346202
1807.01170,IT,5.754319000462461
1704.01460,DS,5.7542418592785785
cmp-lg9709004,CL,6.125997347966963
1603.06719,NI,7.541395154039231
1707.03141,NE,2.54028336078613
1304.2920,CR,3.8945908018700255
cs0109040,DB,4.796912179288195
1701.07805,IT,5.739923156947555
1804.03603,CY,4.925350388506419
0903.2653,IT,7.337829346003963
1711.07956,IT,5.178993097261789
1904.03651,CL,6.765548290402835
1708.01403,IT,8.429959292352036
1101.5108,IT,4.482612690335301
1902.07867,LG,5.552882724614783
1704.02237,CC,6.117905572618931
1605.09250,CG,3.29911598474019
1903.04352,CV,4.2264953142006485
1705.00412,IT,5.694982651014637
1207.0833,IR,4.542859933695529
hep-ph0411100,NA,2.8137880767363805
1212.2823,CV,4.798967790791479
1711.10751,CR,8.680354650022588
1603.08148,CL,4.993407961832861
1512.02381,DM,7.761554132024706
1811.10229,CL,2.646040369737305
1802.03257,CV,4.285816317856439
1206.1469,RO,5.67990959992996
1902.02428,CC,6.53892597556448
1907.02198,CV,3.8060599403667714
1803.08034,FL,8.0162124153935
1108.5881,IT,6.129849987094562
1906.05916,DM,5.492156598807926
1412.4444,IT,6.491532975820545
0803.3608,IT,4.140992262724838
1406.3838,CG,4.671407593194743
1905.09944,IT,5.349319385162182
1812.09639,CY,4.25004481198911
1611.02842,NI,4.792789154622223
1508.06216,DS,6.203530818423682
1801.07167,IT,8.260632726595047
quant-ph0610153,IT,7.143880427237837
1501.06350,DS,3.7102150163239282
1101.2964,DM,3.8700743605860235
0807.0626,PF,4.606593883769756
0805.4722,CL,3.6976358285595987
1904.11737,MA,5.832142912846777
1907.06002,IT,5.687856899579767
1204.1672,CG,2.983788776433229
1311.4639,LG,4.53230575087465
1407.3386,SI,6.540082533044499
1604.02712,DM,7.493052037285949
1708.03950,IT,6.322753890832962
1802.04670,GT,5.77247766767432
1610.06972,LG,5.6904970066500775
1701.08305,LG,4.628139622606174
1009.2577,DS,5.201206497331228
1810.03395,FL,6.590299107601199
1302.5929,NI,6.383666172395281
1707.06267,GR,4.089330159650586
cs0310003,DS,6.056999082283143
1804.00976,DM,6.5040257851383565
1801.05030,CV,3.9466994513353177
quant-ph9810068,CR,6.757377528163491
1111.3673,PL,8.473759846550994
1604.01422,DM,6.740600077651755
1507.00396,SI,5.8235821284256435
1507.08111,IT,6.540819304526851
1303.0970,SI,6.726879794617941
